profile,profile_rank,light_penalty_rank,ranking_method,config_key,n_bootstraps,possessions_per_bootstrap,samples_per_possession,n_scope_results,mean_whole_grid_cosine,median_whole_grid_cosine,minimum_whole_grid_cosine,maximum_whole_grid_cosine,mean_lightly_penalized_whole_grid_cosine,median_lightly_penalized_whole_grid_cosine,minimum_lightly_penalized_whole_grid_cosine,maximum_lightly_penalized_whole_grid_cosine,mean_moderately_penalized_whole_grid_cosine,median_moderately_penalized_whole_grid_cosine,minimum_moderately_penalized_whole_grid_cosine,maximum_moderately_penalized_whole_grid_cosine,mean_support_cosine,mean_outside_energy_fraction,mean_recovered_dynamic_range,qut_rejection_rate,mean_p_value,mean_lambda_qut,mean_lambda_max_obs,mean_lambda_ci_width,mean_lambda_bootstrap_std,expected_scope_results,coverage_fraction,complete_coverage
low_y_side,5,5,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s250,50,2500,250,5,0.9281711153160609,0.9347863133121891,0.8639235194375585,0.9912480008883902,0.8905495418066923,0.9029045354424435,0.7777394535579358,0.9874469948643143,0.8554491195460061,0.872110115983557,0.7001530158762106,0.9836605640492498,0.9685422951588706,0.08150265410163526,0.30335721321403974,1.0,0.0,26.62061065677137,249.95932765288808,30.59900236804014,8.378230348210653,5,1.0,True
low_y_side,6,6,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s250,100,2500,250,5,0.9258159713495038,0.9315488717566602,0.855267995786006,0.9909905789046431,0.8869369903301264,0.8973639728324055,0.7651358258129473,0.9871141741467078,0.8507828326094984,0.864433551638619,0.6845022084620832,0.9832529325135964,0.9676821756380605,0.08449571895441774,0.302629111520946,1.0,0.0,26.62061065677137,249.95932765288808,33.145487011922235,8.376133976967212,5,1.0,True
perimeter,1,1,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s250,50,2500,250,5,0.8202495002286261,0.8159153203413159,0.7426650766465734,0.8807892789366433,0.7234951214254683,0.7029195215138999,0.6398794479570181,0.8013995362094734,0.6386310938587798,0.631347871997257,0.551319458519024,0.730422944288714,0.9306459906283392,0.2228393456431204,0.23156803607940674,1.0,0.0,28.432243590584655,153.56499555929284,38.95107857979272,10.348103302949863,5,1.0,True
perimeter,2,2,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s250,100,2500,250,5,0.819822457924872,0.8139852605335093,0.7423738453826693,0.8804380945597824,0.7230801970098131,0.7054246221126313,0.6401812707464596,0.8041002349898145,0.6382535988278132,0.6344581887459492,0.5520561668000262,0.7343812039777338,0.9302422076049168,0.22286815245125555,0.23199037089943886,1.0,0.0,28.432243590584655,153.56499555929284,39.799028054066966,10.129005385703072,5,1.0,True
perimeter,3,3,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s250,100,1000,250,5,0.7862235766862404,0.782291566220625,0.7292786328036915,0.8459130856480153,0.6780323550116022,0.6747529866771333,0.630489639309484,0.7393025943736968,0.5854559846536941,0.5615778926350967,0.5239634784982108,0.6505275944877097,0.9127979709401031,0.2555399598256017,0.1664259860664606,1.0,0.0,17.034549739423483,62.56429168809196,24.176877383912778,6.421615251071062,5,1.0,True
perimeter,4,5,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s200,100,1000,200,5,0.7773947853192059,0.7586657730622032,0.7149824397890798,0.8648387100510913,0.6731924358715022,0.6537660644493547,0.6183718746412347,0.7700006916305754,0.5839892087943565,0.5387533774259677,0.5214330326430688,0.6855625889786294,0.8993067519710201,0.24923768578388078,0.16311423517763615,1.0,0.0,17.49643316567217,63.666273606059406,24.1269368643632,6.505791092602986,5,1.0,True
perimeter,5,4,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s250,50,1000,250,5,0.7862982708400217,0.7806648134159083,0.7323893129602631,0.8431860301291041,0.6762667460726273,0.6744140406533025,0.6297758081718462,0.736751628942837,0.5822669230137584,0.5618473225386018,0.5241983313507796,0.6437523195999969,0.9152194886406143,0.25973521353343687,0.1664811497554183,1.0,0.0,17.034549739423483,62.56429168809196,22.876346038051725,6.127120397147072,5,1.0,True
perimeter,6,6,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b500_p01000_s100,500,1000,100,5,0.7767829423480522,0.7792256594623186,0.7262906699987322,0.8265928260459182,0.6686309498647235,0.6504732630927224,0.6272734655705869,0.716170032752979,0.5763726242916878,0.5417555489314232,0.5270444511910878,0.6554842607709698,0.903711879566029,0.25812363752377143,0.17960008047521114,1.0,0.0,14.887723864186132,51.108571417425466,21.97166794378314,5.6443237059208275,5,1.0,True
reference,1,1,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p02500_s250,100,2500,250,5,0.8761841829036984,0.8922272925811362,0.8157728837848971,0.9251452353061359,0.8285955259980972,0.7983237042291051,0.7822085582303918,0.8895754594379939,0.7845056905215868,0.7703628574053919,0.714303117639863,0.8614434222560017,0.9276086494923618,0.10455500466111031,0.3228899309039116,1.0,0.0,24.631928302286024,166.0251165768943,37.03090525503255,10.199111731877444,5,1.0,True
reference,2,2,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p02500_s250,50,2500,250,5,0.874774725667206,0.8906877343456489,0.8119975435333943,0.9260925464125871,0.8270503196318663,0.7957346637554187,0.7787441901418107,0.8904756139478931,0.7828945567942001,0.768535509289183,0.7109042043417497,0.8620808436045135,0.9264181647896175,0.10495635139959462,0.32350453607738017,1.0,0.0,24.631928302286024,166.0251165768943,36.54774087762963,10.36633940690813,5,1.0,True
reference,3,3,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b500_p01000_s100,500,1000,100,5,0.8796622726994208,0.8910584677968866,0.8459295429000526,0.9125393140665958,0.8223854220392519,0.8132209987253934,0.7520472458269012,0.896115874027558,0.7699830333866775,0.7811738350331957,0.6685841211041035,0.8799880150978029,0.9423378882171868,0.12553790027942885,0.2590710690617561,1.0,0.0,14.287391178265647,56.23012393996571,20.530988398513415,5.3761311157120435,5,1.0,True
reference,4,4,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s200,100,1000,200,5,0.8815921078996446,0.8851837248337476,0.8437333460000654,0.9138595037012799,0.8222143986035156,0.8209233821219107,0.74803885057308,0.8943023633956386,0.7680287330680238,0.7859555495312799,0.6631978273935036,0.8751637575970911,0.9467426467216724,0.13001533102939358,0.24308070093393325,1.0,0.0,15.372292975252881,66.97705917114457,22.886301597968306,6.116732624142141,5,1.0,True
reference,5,5,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b100_p01000_s250,100,1000,250,5,0.8817115103688631,0.8773248004175643,0.8493600793846489,0.9132200554204924,0.8197222860091878,0.8191425003948485,0.754403861917161,0.8910122764847557,0.763281010141161,0.7814906812489274,0.6700634992026601,0.869344548594034,0.9498837935806888,0.13551105460152196,0.23280948780477048,1.0,0.0,16.368848638463525,68.99876441999778,22.787911909780338,6.202283259498148,5,1.0,True
reference,6,6,"primary performance rank: descending mean moderate-penalty whole-grid cosine; then descending mean light-penalty and raw whole-grid cosine, descending support cosine, ascending leakage, descending minimum moderate score, then ascending B/P/S. light_penalty_rank applies the same deterministic rule with the light score first.",b050_p01000_s250,50,1000,250,5,0.8812318035244294,0.8775193249869564,0.8451292054319164,0.9143890774398838,0.8174221126675871,0.8169843950333824,0.7480297674295514,0.8903511868221388,0.7593925612915307,0.7760844542746632,0.6620863761000223,0.8669452155914542,0.9514889863253556,0.1395882530304377,0.23311994321644303,1.0,0.0,16.368848638463525,68.99876441999778,21.527722312985563,6.238910356819962,5,1.0,True
